SCHOOL_ENROLLMENT_ID,CENSUS_YEAR,CENSUS_SUBDIVISION_ID,SCHOOL_NAME,SCHOOL_DISTRICT,ELEMENTARY_SCHOOL_ENROLLMENT,SECONDARY_SCHOOL_ENROLLMENT,SCHOOL_YEAR_PERIOD,DATA_PUBLICATION_YEAR,LATITUDE,LONGITUDE
311,2016,5935010,Heritage Christian Online School (DL),Central Okanagan,1725,2494,2016/2017,2017,49.890622,-119.404594
312,2016,5935010,Heritage Christian School,Central Okanagan,193,161,2016/2017,2017,49.890622,-119.404594
313,2016,5935029,Hudson Road Elementary,Central Okanagan,306,0,2016/2017,2017,49.86248,-119.564441
314,2016,5935010,Immaculata Regional High School,Central Okanagan,0,255,2016/2017,2017,49.859243,-119.465614
315,2016,5935010,Kelowna Christian School,Central Okanagan,403,256,2016/2017,2017,49.863489,-119.457325
316,2016,5935010,Kelowna Secondary,Central Okanagan,0,1813,2016/2017,2017,49.864218,-119.478842
317,2016,5935010,Kelowna Waldorf School,Central Okanagan,128,0,2016/2017,2017,49.817053,-119.499162
318,2016,5935010,KLEOS Open Learning (DL),Central Okanagan,85,98,2016/2017,2017,49.885123,-119.498047
319,2016,5935010,KLO Middle School,Central Okanagan,273,604,2016/2017,2017,49.860069,-119.475979
320,2016,5935029,Mar Jok Elementary,Central Okanagan,461,0,2016/2017,2017,49.877006,-119.571781
321,2016,5935029,Mount Boucherie Senior Secondary,Central Okanagan,0,1263,2016/2017,2017,49.858998,-119.582712
322,2016,5935010,North Glenmore Elementary,Central Okanagan,500,0,2016/2017,2017,49.928553,-119.435958
323,2016,5935010,Okanagan Adventist Academy,Central Okanagan,41,30,2016/2017,2017,49.876919,-119.396136
324,2016,5935010,Okanagan Mission Secondary,Central Okanagan,208,1157,2016/2017,2017,49.818477,-119.485904
325,2016,5935010,Kelowna Montessori School,Central Okanagan,34,0,2016/2017,2017,49.866742,-119.405508
326,2016,5935029,Our Lady of Lourdes,Central Okanagan,137,0,2016/2017,2017,49.828149,-119.63287
327,2016,5935016,Oyama Traditional School,Central Okanagan,141,0,2016/2017,2017,50.106911,-119.367863
328,2016,5935018,Peachland Elementary,Central Okanagan,209,0,2016/2017,2017,49.785711,-119.718257
329,2016,5935010,Pearson Road Elementary,Central Okanagan,238,0,2016/2017,2017,49.899747,-119.399626
330,2016,5935016,Peter Greer Elementary,Central Okanagan,411,0,2016/2017,2017,50.031602,-119.388762
331,2016,5935010,Quigley Elementary,Central Okanagan,258,0,2016/2017,2017,49.880756,-119.400019
332,2016,5935010,Raymer Elementary,Central Okanagan,239,0,2016/2017,2017,49.864377,-119.488973
333,2016,5935029,Rose Valley Elementary,Central Okanagan,337,0,2016/2017,2017,49.887066,-119.556342
334,2016,5935010,Rutland Elementary,Central Okanagan,422,0,2016/2017,2017,49.898987,-119.375823
335,2016,5935010,Rutland Middle School,Central Okanagan,363,175,2016/2017,2017,49.897505,-119.384623
336,2016,5935010,Rutland Senior Secondary,Central Okanagan,0,1573,2016/2017,2017,49.897505,-119.384623
337,2016,5935010,SD 23 Distributed Learning,Central Okanagan,18,942,2016/2017,2017,49.881247,-119.487438
338,2016,5935802,Sensisyusten House of Learning,Central Okanagan,73,0,2016/2017,2017,49.840507,-119.594846
339,2016,5935029,Shannon Lake Elementary,Central Okanagan,421,0,2016/2017,2017,49.852471,-119.613343
340,2016,5935010,South Kelowna Elementary,Central Okanagan,232,0,2016/2017,2017,49.834174,-119.422629
341,2016,5935010,South Rutland Elementary,Central Okanagan,193,0,2016/2017,2017,49.887265,-119.382581
342,2016,5935010,Springvalley Elementary,Central Okanagan,256,0,2016/2017,2017,49.8846,-119.41924
343,2016,5935010,Springvalley Middle School,Central Okanagan,304,133,2016/2017,2017,49.8846,-119.41924
344,2016,5935010,St Joseph Elementary School,Central Okanagan,257,0,2016/2017,2017,49.879509,-119.484407
345,2016,5935010,Studio 9 Independent School of the Arts,Central Okanagan,72,26,2016/2017,2017,49.892636,-119.409835
346,2016,5935010,Watson Road Elementary,Central Okanagan,558,0,2016/2017,2017,49.912659,-119.449375
347,2016,5935010,Willowstone Academy,Central Okanagan,115,0,2016/2017,2017,49.836689,-119.486213
348,2016,5941005,100 Mile House Elementary,Cariboo-Chilcotin,352,0,2016/2017,2017,51.645969,-121.294789
349,2016,5941014,150 Mile Elementary,Cariboo-Chilcotin,185,0,2016/2017,2017,52.107291,-121.928321
350,2016,5941041,Alexis Creek Elementary/Secondary,Cariboo-Chilcotin,18,20,2016/2017,2017,52.083333,-123.283333
351,2016,5941840,Anahim Lake Elem-Jr Secondary,Cariboo-Chilcotin,33,13,2016/2017,2017,52.466667,-125.316667
352,2016,5955023,Big Lake Elementary,Cariboo-Chilcotin,22,0,2016/2017,2017,56.051661,-121.237541
353,2016,5941009,Cariboo Adventist Academy,Cariboo-Chilcotin,66,42,2016/2017,2017,52.112987,-122.111583
354,2016,5941009,Cataline Elementary,Cariboo-Chilcotin,330,0,2016/2017,2017,52.150178,-122.150971
355,2016,5941012,Chilcotin Road Elementary,Cariboo-Chilcotin,226,0,2016/2017,2017,52.115114,-122.173
356,2016,5941012,Dog Creek Elem-Jr. Secondary,Cariboo-Chilcotin,12,5,2016/2017,2017,52.102778,-122.125
357,2016,5941016,Forest Grove Elementary,Cariboo-Chilcotin,57,0,2016/2017,2017,51.766667,-121.1
358,2016,5941009,Graduation Routes Other Ways,Cariboo-Chilcotin,39,112,2016/2017,2017,52.133413,-122.145701
359,2016,5941009,GROW Continuing Education Centre,Cariboo-Chilcotin,0,23,2016/2017,2017,52.133413,-122.145701
360,2016,5941017,Horse Lake Elementary,Cariboo-Chilcotin,187,0,2016/2017,2017,51.573762,-121.138009
361,2016,5941014,Horsefly Elem-Jr Secondary,Cariboo-Chilcotin,53,11,2016/2017,2017,52.333333,-121.416667
362,2016,5941015,Lac La Hache Elementary,Cariboo-Chilcotin,12,0,2016/2017,2017,51.816667,-121.466667
363,2016,5941009,Lake City Secondary,Cariboo-Chilcotin,219,1113,2016/2017,2017,52.135557,-122.138529
364,2016,5941014,Likely Elem-Jr Secondary,Cariboo-Chilcotin,9,0,2016/2017,2017,52.616667,-121.55
365,2016,5941009,Maranatha Christian School,Cariboo-Chilcotin,81,56,2016/2017,2017,52.125602,-122.118273
366,2016,5941009,Marie Sharpe Elementary,Cariboo-Chilcotin,180,0,2016/2017,2017,52.133286,-122.144584
367,2016,5941015,Mile 108 Elementary,Cariboo-Chilcotin,200,0,2016/2017,2017,51.727252,-121.332338
368,2016,5941012,Mountview Elementary,Cariboo-Chilcotin,187,0,2016/2017,2017,52.099432,-122.123769
369,2016,5941039,Naghtaneqed Elem-Jr Secondary,Cariboo-Chilcotin,21,2,2016/2017,2017,51.483333,-123.883333
370,2016,5941009,Nesika Elementary,Cariboo-Chilcotin,330,0,2016/2017,2017,52.146288,-122.154676
371,2016,5941005,Peter Skene Ogden Secondary,Cariboo-Chilcotin,0,558,2016/2017,2017,51.636887,-121.300629
372,2016,5941005,PSO Outback Storefront,Cariboo-Chilcotin,0,16,2016/2017,2017,51.636887,-121.300629
373,2016,5941009,Sacred Heart Catholic School,Cariboo-Chilcotin,106,0,2016/2017,2017,52.136127,-122.146553
374,2016,5941009,Skyline Alternate School,Cariboo-Chilcotin,0,129,2016/2017,2017,52.133413,-122.145701
375,2016,5941039,Tatla Lake Elem-Jr Secondary,Cariboo-Chilcotin,13,4,2016/2017,2017,51.9,-124.6
376,2016,5941041,Yunesit'in ?Esgul,Cariboo-Chilcotin,23,4,2016/2017,2017,51.919445,-123.041667
377,2016,5941026,Barlow Creek Elementary,Quesnel,99,0,2016/2017,2017,53.020839,-122.455813
378,2016,5941021,Bouchie Lake Elementary School,Quesnel,146,0,2016/2017,2017,52.999873,-122.528792
379,2016,5941013,Carson Elementary School,Quesnel,162,0,2016/2017,2017,52.975569,-122.47727
380,2016,5941013,Continuing Ed SD 28,Quesnel,0,28,2016/2017,2017,52.976555,-122.493613
381,2016,5941013,Correlieu Secondary School,Quesnel,0,712,2016/2017,2017,52.966845,-122.517965
382,2016,5941013,Dragon Lake Elementary,Quesnel,201,0,2016/2017,2017,52.979722,-122.493611
383,2016,5941013,Kersley Elementary School,Quesnel,59,0,2016/2017,2017,52.979722,-122.493611
384,2016,5941019,Lakeview Elementary,Quesnel,266,0,2016/2017,2017,52.954021,-122.444285
385,2016,5941013,McNaughton Centre,Quesnel,0,57,2016/2017,2017,52.98238,-122.494148
386,2016,5941013,Nazko Valley Elementary,Quesnel,29,0,2016/2017,2017,52.979722,-122.493611
387,2016,5941019,North Cariboo Christian School,Quesnel,82,13,2016/2017,2017,52.924071,-122.465149
388,2016,5941021,Parkland Elementary,Quesnel,76,0,2016/2017,2017,53.084623,-122.438092
389,2016,5941013,Quesnel Distributed Learning,Quesnel,2,25,2016/2017,2017,52.981372,-122.466026
390,2016,5941013,Quesnel Junior School,Quesnel,0,416,2016/2017,2017,52.98235,-122.491449
391,2016,5941019,Red Bluff Lhtako Elementary,Quesnel,288,0,2016/2017,2017,52.964537,-122.466391
392,2016,5941013,Riverview Elementary,Quesnel,177,0,2016/2017,2017,52.977136,-122.50698
393,2016,5941013,St Ann's School,Quesnel,106,0,2016/2017,2017,52.987432,-122.499386
1,2016,5915022,Charles Dickens Elementary,Vancouver,486,0,2016/2017,2017,49.254855,-123.082391
2,2016,5915022,Chief Maquinna Elementary,Vancouver,215,0,2016/2017,2017,49.268031,-123.0508
3,2016,5915022,Children's Hearing and Speech Centre BC,Vancouver,10,0,2016/2017,2017,49.252358,-123.048349
4,2016,5915022,Collingwood Neighbourhood School,Vancouver,118,0,2016/2017,2017,49.236397,-123.032241
5,2016,5915022,Columbia College,Vancouver,0,59,2016/2017,2017,49.271461,-123.094482
6,2016,5915022,Corpus Christi School,Vancouver,297,0,2016/2017,2017,49.226701,-123.059056
7,2016,5915022,Crofton House,Vancouver,359,500,2016/2017,2017,49.234682,-123.175756
8,2016,5915022,David Livingstone Elementary,Vancouver,330,0,2016/2017,2017,49.250674,-123.097678
9,2016,5915022,David Lloyd George Elementary,Vancouver,387,0,2016/2017,2017,49.210233,-123.136354
10,2016,5915022,David Oppenheimer Elementary,Vancouver,341,0,2016/2017,2017,49.213644,-123.057958
11,2016,5915022,David Thompson Secondary,Vancouver,0,1475,2016/2017,2017,49.220889,-123.070546
12,2016,5915022,Dr A R Lord Elementary,Vancouver,143,0,2016/2017,2017,49.279585,-123.0389
13,2016,5915022,Dr Annie B Jamieson Elementary,Vancouver,483,0,2016/2017,2017,49.22707,-123.121016
14,2016,5915022,Dr George M Weir Elementary,Vancouver,495,0,2016/2017,2017,49.229775,-123.044449
15,2016,5915022,Dr H N MacCorkindale Elementary,Vancouver,237,0,2016/2017,2017,49.227695,-123.030487
16,2016,5915022,Dr R E McKechnie Elementary,Vancouver,264,0,2016/2017,2017,49.217631,-123.153551
17,2016,5915020,Eaton Arrowsmith School,Vancouver,47,28,2016/2017,2017,49.26138,-123.246724
18,2016,5915022,Ecole Jules Quesnel Elementary,Vancouver,432,0,2016/2017,2017,49.25902,-123.192581
19,2016,5915022,Edith Cavell Elementary,Vancouver,322,0,2016/2017,2017,49.252883,-123.117139
20,2016,5915022,Elsie Roy Elementary,Vancouver,422,0,2016/2017,2017,49.272147,-123.122614
21,2016,5915022,Emily Carr Elementary,Vancouver,295,0,2016/2017,2017,49.249871,-123.126073
22,2016,5915022,Eric Hamber Secondary,Vancouver,0,1605,2016/2017,2017,49.240218,-123.125751
23,2016,5915022,False Creek Elementary,Vancouver,278,0,2016/2017,2017,49.2671,-123.126681
24,2016,5915022,Fawkes Academy,Vancouver,36,15,2016/2017,2017,49.204677,-123.134683
25,2016,5915022,Florence Nightingale Elementary,Vancouver,218,0,2016/2017,2017,49.260207,-123.093994
26,2016,5915022,Fraser Academy,Vancouver,88,162,2016/2017,2017,49.262661,-123.157276
27,2016,5915022,G T Cunningham Elementary,Vancouver,352,0,2016/2017,2017,49.236825,-123.05745
28,2016,5915022,Garibaldi Annex,Vancouver,47,0,2016/2017,2017,49.27539,-123.05005
29,2016,5915022,General Brock Elementary,Vancouver,228,0,2016/2017,2017,49.241543,-123.10038
30,2016,5915022,General Gordon Elementary,Vancouver,378,0,2016/2017,2017,49.257173,-123.200934
31,2016,5915022,General Wolfe Elementary,Vancouver,391,0,2016/2017,2017,49.247312,-123.106283
32,2016,5915022,Gladstone Secondary,Vancouver,0,1053,2016/2017,2017,49.248611,-123.061613
33,2016,5915022,Graham Bruce Community Elementary,Vancouver,223,0,2016/2017,2017,49.242313,-123.025409
34,2016,5915022,Grandview Elementary,Vancouver,135,0,2016/2017,2017,49.266412,-123.073613
35,2016,5915022,Hastings Community Elementary,Vancouver,643,0,2016/2017,2017,49.282524,-123.050642
36,2016,5915022,Henry Hudson Elementary,Vancouver,389,0,2016/2017,2017,49.272039,-123.148663
37,2016,5915022,Immaculate Conception School,Vancouver,204,0,2016/2017,2017,49.247591,-123.187708
38,2016,5915022,J.W. Sexsmith Community Elementary,Vancouver,352,0,2016/2017,2017,49.217202,-123.108384
39,2016,5915022,John Henderson Elementary,Vancouver,489,0,2016/2017,2017,49.222737,-123.095093
40,2016,5915022,John Norquay Elementary,Vancouver,631,0,2016/2017,2017,49.241497,-123.051129
41,2016,5915022,John Oliver Secondary,Vancouver,0,1072,2016/2017,2017,49.231979,-123.092683
42,2016,5915022,Kerrisdale Annex,Vancouver,95,0,2016/2017,2017,49.232821,-123.176939
43,2016,5915022,Kerrisdale Elementary,Vancouver,591,0,2016/2017,2017,49.235716,-123.174493
44,2016,5915022,Killarney Secondary,Vancouver,0,1930,2016/2017,2017,49.225593,-123.044176
45,2016,5915022,King David High School,Vancouver,0,234,2016/2017,2017,49.233448,-123.122791
46,2016,5915022,King George Secondary,Vancouver,0,468,2016/2017,2017,49.289913,-123.136074
47,2016,5915022,Kitsilano Secondary,Vancouver,0,1330,2016/2017,2017,49.262081,-123.1636
48,2016,5915022,L'Ecole Bilingue Elementary,Vancouver,513,0,2016/2017,2017,49.258318,-123.130364
49,2016,5915022,Laura Secord Elementary,Vancouver,647,0,2016/2017,2017,49.261737,-123.060735
50,2016,5915022,Little Flower Academy,Vancouver,0,479,2016/2017,2017,49.248431,-123.142262
51,2016,5915022,Lord Beaconsfield Elementary,Vancouver,229,0,2016/2017,2017,49.251966,-123.052684
52,2016,5915022,Lord Byng Secondary,Vancouver,0,1308,2016/2017,2017,49.258147,-123.192258
53,2016,5915022,Lord Kitchener Elementary,Vancouver,454,0,2016/2017,2017,49.250148,-123.18115
54,2016,5915022,Lord Nelson Elementary,Vancouver,444,0,2016/2017,2017,49.2725,-123.059409
55,2016,5915022,Lord Roberts Annex,Vancouver,157,0,2016/2017,2017,49.283144,-123.129738
56,2016,5915022,Lord Roberts Elementary,Vancouver,545,0,2016/2017,2017,49.286765,-123.137923
57,2016,5915022,Lord Selkirk Annex,Vancouver,78,0,2016/2017,2017,49.245315,-123.07279
58,2016,5915022,Lord Selkirk Elementary,Vancouver,715,0,2016/2017,2017,49.24968,-123.068776
59,2016,5915022,Lord Strathcona Community Elementary,Vancouver,530,0,2016/2017,2017,49.280199,-123.091646
60,2016,5915022,Lord Tennyson Elementary,Vancouver,444,0,2016/2017,2017,49.262345,-123.149367
61,2016,5915022,Madrona School,Vancouver,101,17,2016/2017,2017,49.263896,-123.166245
62,2016,5915022,Magee Secondary,Vancouver,0,1111,2016/2017,2017,49.229819,-123.151485
63,2016,5915020,Magnussen School,Vancouver,21,0,2016/2017,2017,49.26138,-123.246724
64,2016,5915022,Maple Grove Elementary,Vancouver,481,0,2016/2017,2017,49.229844,-123.150211
65,2016,5915022,Mount Pleasant Elementary,Vancouver,218,0,2016/2017,2017,49.26404,-123.094042
66,2016,5915022,Nootka Community Elementary,Vancouver,420,0,2016/2017,2017,49.253792,-123.042942
67,2016,5915022,Norma Rose Point Elementary Junior,Vancouver,663,87,2016/2017,2017,49.257173,-123.200934
68,2016,5915022,Notre Dame Regional Secondary,Vancouver,0,743,2016/2017,2017,49.275803,-123.045567
69,2016,5915022,Our Lady of Perpetual Help,Vancouver,427,0,2016/2017,2017,49.264135,-123.196179
70,2016,5915022,Our Lady of Sorrows,Vancouver,240,0,2016/2017,2017,49.279376,-123.049394
71,2016,5915015,Pacific Rim Montessori Academy,Vancouver,38,0,2016/2017,2017,49.131985,-123.191277
72,2016,5915015,Pacific Spirit School,Vancouver,40,0,2016/2017,2017,49.170191,-123.083142
73,2016,5915022,Pacific Torah Institute,Vancouver,0,25,2016/2017,2017,49.233422,-123.127612
74,2016,5915022,Pacific Torah Institute International,Vancouver,0,12,2016/2017,2017,49.233422,-123.127612
75,2016,5915022,PALS Autism School,Vancouver,6,13,2016/2017,2017,49.28027,-123.056324
76,2016,5915022,Pattison High School,Vancouver,0,111,2016/2017,2017,49.280835,-123.125391
77,2016,5915022,Pattison School,Vancouver,0,37,2016/2017,2017,49.280835,-123.125391
78,2016,5915022,Pierre Elliott Trudeau Elementary,Vancouver,266,0,2016/2017,2017,49.214574,-123.09609
79,2016,5915022,Point Grey Secondary,Vancouver,0,1025,2016/2017,2017,49.237289,-123.153431
80,2016,5915022,Prince of Wales Secondary,Vancouver,0,1076,2016/2017,2017,49.245472,-123.157284
81,2016,5915022,Queen Alexandra Elementary,Vancouver,189,0,2016/2017,2017,49.262334,-123.077482
82,2016,5915022,Queen Elizabeth Annex,Vancouver,80,0,2016/2017,2017,49.248981,-123.195109
83,2016,5915022,Queen Elizabeth Elementary,Vancouver,379,0,2016/2017,2017,49.257173,-123.200934
84,2016,5915022,Queen Mary Elementary,Vancouver,349,0,2016/2017,2017,49.267825,-123.204986
85,2016,5915022,Queen Victoria Annex,Vancouver,139,0,2016/2017,2017,49.267181,-123.0665
86,2016,5915022,Quilchena Elementary,Vancouver,305,0,2016/2017,2017,49.237313,-123.151949
87,2016,5915022,Renfrew Community Elementary,Vancouver,430,0,2016/2017,2017,49.250749,-123.031954
88,2016,5915022,Royal Canadian College,Vancouver,0,124,2016/2017,2017,49.207242,-123.118608
89,2016,5915022,SD 39 DL Elementary,Vancouver,52,0,2016/2017,2017,49.251966,-123.052684
90,2016,5915022,SelfDesign Learning Community (DL),Vancouver,1273,882,2016/2017,2017,49.268702,-123.199434
91,2016,5915022,Shaughnessy Elementary,Vancouver,419,0,2016/2017,2017,49.248447,-123.143797
92,2016,5915022,Simon Fraser Elementary,Vancouver,309,0,2016/2017,2017,49.257173,-123.108382
93,2016,5915022,Sir Alexander Mackenzie Elementary,Vancouver,385,0,2016/2017,2017,49.234683,-123.086308
94,2016,5915022,Sir Charles Kingsford-Smith,Vancouver,311,0,2016/2017,2017,49.221365,-123.055716
95,2016,5915022,Sir Charles Tupper Secondary,Vancouver,0,997,2016/2017,2017,49.24962,-123.093863
96,2016,5915022,Sir Guy Carleton Community Elementary,Vancouver,129,0,2016/2017,2017,49.234075,-123.037642
97,2016,5915022,Sir James Douglas Annex,Vancouver,191,0,2016/2017,2017,49.215012,-123.073047
98,2016,5915022,Sir James Douglas Elementary,Vancouver,483,0,2016/2017,2017,49.216049,-123.064653
99,2016,5915022,Sir John Franklin Community,Vancouver,195,0,2016/2017,2017,49.282544,-123.028265
100,2016,5915022,Sir Matthew Begbie Elementary,Vancouver,334,0,2016/2017,2017,49.271812,-123.037656
101,2016,5915022,Sir Richard McBride Annex,Vancouver,80,0,2016/2017,2017,49.241841,-123.085024
102,2016,5915022,Sir Richard McBride Elementary,Vancouver,344,0,2016/2017,2017,49.243521,-123.07819
103,2016,5915022,Sir Sandford Fleming Elementary,Vancouver,491,0,2016/2017,2017,49.226479,-123.076546
104,2016,5915022,Sir Wilfred Grenfell Community,Vancouver,433,0,2016/2017,2017,49.243123,-123.03449
105,2016,5915022,Sir Wilfrid Laurier Elementary,Vancouver,319,0,2016/2017,2017,49.218208,-123.124995
106,2016,5915022,Sir William Macdonald Community,Vancouver,85,0,2016/2017,2017,49.280624,-123.064323
107,2016,5915022,Sir William Osler Elementary,Vancouver,211,0,2016/2017,2017,49.231012,-123.132625
108,2016,5915022,Sir Winston Churchill Secondary,Vancouver,0,2021,2016/2017,2017,49.220418,-123.125642
109,2016,5915022,Sir Wm Van Horne Elementary,Vancouver,396,0,2016/2017,2017,49.231795,-123.106944
110,2016,5915022,Southlands Elementary,Vancouver,235,0,2016/2017,2017,49.237545,-123.197804
111,2016,5915022,St Andrew's,Vancouver,206,0,2016/2017,2017,49.227214,-123.095856
112,2016,5915022,St Anthony of Padua,Vancouver,203,0,2016/2017,2017,49.204465,-123.137008
113,2016,5915022,St Augustine's,Vancouver,268,0,2016/2017,2017,49.264805,-123.153927
114,2016,5915022,St Francis of Assisi,Vancouver,222,0,2016/2017,2017,49.27687,-123.065389
115,2016,5915022,St Francis Xavier,Vancouver,444,0,2016/2017,2017,49.266462,-123.094521
116,2016,5915022,St George's School,Vancouver,380,769,2016/2017,2017,49.246947,-123.200146
117,2016,5915022,St John's International,Vancouver,0,224,2016/2017,2017,49.264041,-123.147899
118,2016,5915022,St John's School,Vancouver,317,225,2016/2017,2017,49.262931,-123.155555
119,2016,5915022,St Joseph's,Vancouver,185,0,2016/2017,2017,49.255914,-123.071647
120,2016,5915022,St Jude's,Vancouver,228,0,2016/2017,2017,49.256546,-123.042627
121,2016,5915022,St Mary's,Vancouver,284,0,2016/2017,2017,49.237502,-123.033706
122,2016,5915022,St Patrick Regional Secondary,Vancouver,0,493,2016/2017,2017,49.261405,-123.102604
123,2016,5915022,St Patrick's Elementary,Vancouver,223,0,2016/2017,2017,49.259772,-123.103062
124,2016,5915022,Stratford Hall,Vancouver,318,195,2016/2017,2017,49.257469,-123.069463
125,2016,5915022,Tecumseh Annex,Vancouver,86,0,2016/2017,2017,49.237218,-123.073595
126,2016,5915022,Tecumseh Elementary,Vancouver,449,0,2016/2017,2017,49.231507,-123.067781
127,2016,5915022,Templeton Secondary,Vancouver,0,772,2016/2017,2017,49.277918,-123.062573
128,2016,5915022,The Westside School,Vancouver,135,79,2016/2017,2017,49.277571,-123.113444
129,2016,5915022,Thunderbird Elementary,Vancouver,211,0,2016/2017,2017,49.263524,-123.031071
130,2016,5915022,Tillicum Community Annex,Vancouver,86,0,2016/2017,2017,49.28625,-123.055424
131,2016,5915022,Trafalgar Elementary,Vancouver,483,0,2016/2017,2017,49.249385,-123.165256
132,2016,5915022,Tyee Elementary,Vancouver,198,0,2016/2017,2017,49.253413,-123.074013
133,2016,5915020,University Hill Elementary,Vancouver,359,0,2016/2017,2017,49.273067,-123.23744
134,2016,5915020,University Hill Secondary,Vancouver,0,719,2016/2017,2017,49.253926,-123.240762
